Country,10,11,12,20,30,40,50,60,61,62,70,71,72,80,81,82,90,100,110,120,121,122,130,140,150,151,152,153,160,170,180,190,200,201,202,210,220
Belarus,73296.09,20133.99,0.00,0.00,15223.86,1056.01,0.00,21643.48,1350.80,0.00,37691.26,3.60,0.00,1.25,0.00,0.00,19958.52,7728.17,4.41,0.00,0.00,0.00,3485.35,0.00,9.25,0.00,0.11,0.00,1873.51,0.00,414.95,1820.64,0.58,0.29,0.00,2232.39,0.00
Belgium,1084.41,11371.17,1.45,0.00,2788.15,439.93,0.00,1963.15,0.37,0.00,1482.28,0.00,0.00,0.60,0.00,0.00,1593.22,1753.39,44.20,0.00,0.00,0.00,4511.35,0.00,4.83,0.00,0.00,0.00,0.00,0.00,107.52,3473.63,3.96,0.12,1.86,228.76,0.00
Belize,764.49,120.83,0.18,0.00,421.96,1323.76,16499.77,215.72,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.18,854.83,90.16,376.48,0.00,0.00,232.04,0.00,0.00,0.00,0.00,0.00,5.61,455.13,108.07,27.21,6.43,0.00,0.00,1011.53,0.00
Benin,29860.15,861.18,0.00,280.17,9929.35,7272.93,132.95,879.15,0.00,35983.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,253.53,2.07,26636.97,0.00,3198.52,10.04,0.00,0.00,0.00,0.00,0.47,0.00,90.81,34.08,445.93,0.28,1.98,0.00,616.99,0.00
Bhutan,208.71,38.98,5.69,48.67,354.99,914.14,12326.37,857.80,567.02,0.00,15768.69,0.00,0.00,0.00,0.00,0.00,0.93,698.50,1619.99,128.13,193.58,0.00,4836.82,0.00,56.01,0.00,0.00,6.30,0.00,0.25,1.35,3.31,254.76,42.27,17.90,21.90,1580.32
Bolivia,10224.80,25608.87,4.29,0.00,24588.68,17959.21,471841.52,27975.97,51349.89,1134.40,0.00,0.00,0.00,2.21,0.00,0.00,0.00,57038.29,16127.32,91803.17,0.00,0.00,84876.03,0.00,66357.91,0.00,0.00,4252.97,4429.03,80.08,29092.72,1106.15,87774.33,0.00,0.00,13265.64,1026.73
Bosnia and Herzegovina,5623.65,3085.72,62.26,38.37,6331.86,174.19,0.00,18075.39,165.09,0.00,2867.48,0.00,0.00,1.39,0.00,0.00,5127.10,3498.91,53.24,921.29,0.00,0.00,5237.61,0.00,41.20,0.00,0.00,0.00,0.00,0.00,68.10,392.41,1.73,10.81,0.00,275.65,0.00
Botswana,20414.44,3242.24,14.89,9.04,8109.33,2942.04,0.00,5783.30,0.18,34551.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8899.24,2081.33,445933.26,0.00,123.55,29311.26,0.00,535.83,0.00,0.00,1.84,0.00,0.00,7558.46,336.36,9018.57,0.27,174.84,633.97,0.00
Brazil,157026.33,962210.62,44.44,148.95,678621.01,315126.73,3675805.41,129364.31,65603.15,146733.45,0.48,0.00,0.00,353.09,0.00,0.00,2.91,217639.94,38294.69,1283145.21,0.00,0.00,406873.78,0.00,1147.40,0.00,0.00,310.22,99799.87,5298.55,139286.89,23501.63,3521.38,0.00,0.00,128706.79,0.00
Brunei,99.01,121.15,1.51,1.14,242.71,221.90,4511.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.73,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,258.19,169.62,0.00,71.08,0.00,0.00,0.00,127.12,0.00
Bulgaria,25679.07,23921.38,233.48,985.62,7823.01,5119.99,0.00,30289.76,410.58,0.00,5427.99,0.00,0.00,0.98,0.00,0.00,3104.71,3742.75,20.54,222.39,0.00,0.78,1890.67,0.00,133.97,0.00,0.00,0.35,0.00,0.00,182.46,2128.88,474.63,88.82,1.66,1210.53,0.00
Burkina Faso,127896.43,23367.48,0.18,1734.31,22632.74,20642.94,0.65,160.71,39.11,6357.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,329.79,107.03,19622.80,0.00,4097.77,42631.65,0.00,1118.04,0.00,0.00,38.06,0.00,5.57,262.30,334.35,1044.62,6.66,0.00,958.61,0.00
Burundi,1757.99,12622.23,1006.89,1.23,57.82,108.10,151.29,979.42,88.48,241.10,0.00,0.00,0.00,0.00,0.00,0.00,9.76,2234.91,5.59,1962.05,0.00,12.99,3311.67,0.00,0.00,0.00,0.00,0.00,11.29,3.89,245.83,95.76,0.00,0.00,0.00,2304.72,0.00
Cambodia,50764.32,6687.13,495.36,9059.24,6974.75,6233.32,35683.02,24565.58,8.06,5.93,468.00,0.00,0.00,0.93,0.00,0.00,0.28,23156.04,15.85,1500.13,3641.60,0.00,1084.45,0.00,2.51,0.00,0.00,0.00,25.37,347.77,6623.44,174.38,6.78,1.02,14.86,4069.96,0.00
