Country,10,11,12,20,30,40,50,60,61,62,70,71,72,80,81,82,90,100,110,120,121,122,130,140,150,151,152,153,160,170,180,190,200,201,202,210,220
Djibouti,0.65,0.00,0.00,14.70,0.84,31.43,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,77.22,214.95,0.00,0.00,669.88,0.00,477.18,0.00,0.00,12.38,0.00,8.36,933.95,18.81,18085.66,918.12,0.46,378.23,0.00
Dominica,0.18,0.18,0.00,0.00,1.10,0.37,632.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.18,0.00,0.00,0.00,0.00,1.19,0.00,2.47,0.00,0.00,0.00,32.34,22.81,0.00,3.48,0.00,0.00,0.00,32.25,0.00
Dominican Republic,6702.78,2073.09,5.32,0.00,3942.52,3183.91,17657.23,752.83,0.00,0.00,255.26,0.00,0.00,0.63,0.00,0.00,3072.00,1015.02,67.06,25.00,0.00,0.18,5675.06,0.00,25.36,0.00,0.00,0.00,63.91,194.72,2017.25,745.82,3.77,0.00,0.00,957.48,0.00
Ecuador,11591.28,2226.64,6.84,0.00,10005.13,12288.44,163354.43,45.63,246.67,927.08,0.00,0.00,0.00,8.83,0.00,0.00,43.28,3807.19,3242.29,24641.11,0.28,0.28,9564.57,0.00,348.43,0.00,0.00,0.57,878.10,1961.19,1084.31,1413.25,3319.46,0.00,0.00,3883.53,123.82
Egypt,663.59,11907.42,34.66,34851.66,595.26,20.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.78,0.00,887.15,0.00,12.42,8.47,0.00,13784.09,0.00,28.75,8.96,0.00,8.99,10506.38,2984.66,907968.83,5839.59,3001.73,8113.59,0.00
El Salvador,2842.64,153.32,0.00,0.00,1313.83,565.36,2868.80,11347.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,82.09,5.81,183.99,0.00,0.00,34.52,0.00,0.83,0.00,0.00,0.00,0.46,377.76,14.68,320.12,13.48,0.00,0.00,414.32,0.00
Equatorial Guinea,285.35,560.47,0.00,0.00,1676.78,177.43,23117.49,2.28,0.00,148.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.80,0.85,6.17,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,359.99,7.59,53.99,0.00,0.00,0.00,272.93,0.00
Eritrea,11067.24,299.21,0.00,1088.43,4350.90,8433.98,11.46,0.00,0.00,137.85,456.39,0.00,0.00,0.00,0.00,0.00,19.69,2273.39,5331.11,13007.97,0.00,65.10,17584.70,0.00,7917.59,0.00,15.10,9.15,0.00,76.88,159.72,162.40,47136.98,2202.09,63.90,664.95,0.00
Estonia,5170.65,2376.76,5.35,0.00,3615.78,492.31,0.00,6097.64,164.66,0.00,7260.40,0.00,0.00,4.03,0.00,0.00,10044.31,3038.93,23.04,1.52,0.00,0.00,2300.46,0.00,17.35,0.00,2.96,0.00,0.15,0.00,1980.99,286.01,9.69,0.83,1.15,2922.17,0.00
Ethiopia,122785.68,20282.62,0.00,5734.59,49723.20,75282.05,44962.76,6186.74,0.00,155350.08,4.56,0.00,0.00,0.00,0.00,0.00,0.38,18905.24,15660.35,456826.24,0.00,2740.36,69161.96,0.00,2016.13,0.00,392.39,66.35,0.00,860.21,1684.01,880.43,64605.66,5601.31,1.12,7672.02,0.00
Faroe Islands,1.44,16.10,0.00,0.00,1.91,0.04,0.00,0.00,0.00,0.00,63.61,0.00,0.00,0.00,0.00,0.00,0.00,23.23,27.40,57.48,1.34,0.00,742.60,0.00,54.50,0.00,0.00,0.00,0.00,0.00,3.54,0.00,3.60,0.00,0.00,331.70,0.00
Fiji,354.19,309.27,306.71,1.91,3504.12,955.56,11422.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,49.85,0.00,0.00,0.00,137.42,541.75,0.00,29.41,0.00,0.00,0.00,1318.15,0.00
Finland,22130.38,685.57,0.00,0.00,3580.93,2273.92,0.00,4857.57,0.00,0.00,185369.92,0.00,0.00,5.39,0.00,0.00,30819.51,19165.01,1881.71,121.20,0.00,204.80,32.65,0.00,4162.12,0.00,407.61,0.00,15.23,0.00,23874.58,548.35,212.44,1.43,0.44,33651.29,0.00
France,38187.87,184696.68,13978.81,498.68,43601.68,3903.95,94745.67,72273.99,44.06,2.20,37641.70,0.67,0.00,55.94,0.00,0.00,15724.94,23199.49,1836.76,4058.20,0.27,1.70,89097.18,0.00,4207.30,0.00,0.00,0.00,867.89,1446.67,2040.26,17888.55,5975.81,864.00,32.33,8836.17,917.30
Gabon,3039.47,3139.90,0.00,0.00,4875.53,1660.05,223054.46,96.07,0.00,6162.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3043.84,860.82,4406.03,0.00,0.28,3683.90,0.00,0.00,0.00,0.00,0.00,288.35,2127.55,169.37,197.14,0.00,0.00,0.00,3165.06,0.00
Gambia,5114.57,112.10,0.00,188.87,862.74,421.72,0.74,230.22,0.28,744.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,1.57,811.59,0.00,131.04,1.11,0.00,0.00,0.00,0.00,0.00,0.18,1276.29,40.66,115.39,0.74,13.87,0.00,428.16,0.00
Georgia,7502.31,3724.12,21.35,1121.22,4567.88,7705.19,0.00,24844.71,27.50,0.00,3096.12,0.14,0.00,2.23,0.28,0.00,2095.67,3115.86,254.85,2623.53,0.00,59.38,5431.47,0.00,431.66,0.00,0.00,27.91,1.04,0.00,96.22,1028.56,650.49,378.41,9.67,482.20,269.55
Germany,20316.44,124043.08,2107.22,0.00,15560.03,2242.28,0.00,24920.56,2.60,0.00,53119.89,0.00,0.00,41.86,0.00,0.00,18419.36,17949.06,976.51,0.00,0.00,0.00,47396.77,0.00,224.29,0.00,0.00,0.00,0.00,0.00,1072.55,24423.35,66.06,46.08,17.36,4732.37,0.00
Ghana,85759.83,1728.22,0.00,174.64,16046.53,9376.99,12676.96,2211.13,0.00,68773.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.73,11.22,26712.18,0.00,4810.82,38.48,0.00,1.22,0.00,0.00,3.40,0.00,251.80,44.31,2285.03,17.43,17.27,33.93,7503.18,0.00
Greece,13944.54,14607.30,9201.59,9567.29,2579.24,4592.65,0.00,15192.07,1.77,0.00,9747.37,0.00,0.00,0.15,0.00,0.00,1052.96,11221.37,54.57,24392.83,0.00,8.67,6950.72,0.00,656.93,0.00,0.00,30.63,0.00,0.00,200.54,1920.51,2199.91,61.05,6.94,3155.59,0.00
Greenland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1808.33,6084.20,7744.33,0.00,7.82,25248.74,28186.07,260049.62,0.00,0.00,0.00,0.00,0.00,1001.45,0.38,6549.84,62.61,0.00,56241.18,1761390.43
Grenada,1.21,0.00,0.19,0.00,1.95,5.02,278.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90,0.00,0.00,0.00,0.00,0.00,4.83,0.56,0.19,6.51,0.00,0.00,0.00,28.24,0.00
