Bolivia,10212.54,25555.34,4.20,0.00,24546.39,17865.80,471832.67,28039.12,51355.41,1144.79,0.00,0.00,0.00,2.21,0.00,0.00,0.00,57005.61,16171.29,91803.69,0.00,0.00,85034.60,0.00,66117.45,0.00,0.00,4258.30,4437.71,80.08,29093.28,1077.10,87989.42,0.00,0.00,13266.46,1026.73
Bosnia and Herzegovina,5621.17,3090.27,62.40,38.23,6327.43,174.89,0.00,18102.73,165.09,0.00,2871.59,0.00,0.00,1.46,0.00,0.00,5130.51,3478.09,53.17,919.63,0.00,0.00,5237.18,0.00,41.20,0.00,0.00,0.00,0.00,0.00,68.03,382.49,0.76,10.81,0.00,276.33,0.00
Botswana,20385.93,3225.63,14.71,9.04,8105.10,2938.83,0.00,5772.03,0.18,34549.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8903.59,2102.00,445969.70,0.00,123.55,29348.00,0.00,541.92,0.00,0.00,1.84,0.00,0.00,7590.42,323.30,9022.05,0.27,174.84,573.27,0.00
Brazil,157383.91,961874.90,43.60,149.03,678622.57,315430.42,3676605.05,129352.07,65729.43,146633.71,0.48,0.00,0.00,354.99,0.00,0.00,2.91,216992.37,38272.57,1283328.49,0.00,0.00,406873.46,0.00,1126.88,0.00,0.00,311.48,99821.50,5301.97,139267.37,22920.12,3521.27,0.00,0.00,128646.67,0.00
Brunei,99.57,123.32,1.51,1.14,242.52,220.29,4515.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.73,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,258.19,169.71,0.00,65.97,0.00,0.00,0.00,127.12,0.00
Bulgaria,25691.53,23938.75,233.69,985.62,7826.94,5120.10,0.00,30293.15,410.58,0.00,5431.12,0.00,0.00,0.98,0.00,0.00,3104.98,3742.33,20.61,222.39,0.00,0.78,1891.29,0.00,132.76,0.00,0.00,0.35,0.00,0.00,182.46,2088.69,474.56,89.31,1.66,1210.37,0.00
Burkina Faso,127896.34,23366.63,0.18,1732.07,22609.97,20618.56,0.65,153.60,39.11,6355.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,329.79,107.03,19737.09,0.00,4101.50,42582.50,0.00,1120.34,0.00,0.00,38.15,0.00,5.57,262.58,324.49,1042.79,6.66,0.00,958.71,0.00
Burundi,1759.32,12612.46,1005.09,1.23,57.82,108.48,151.67,986.15,88.48,241.29,0.00,0.00,0.00,0.00,0.00,0.00,9.95,2239.08,5.97,1960.91,0.00,12.99,3311.86,0.00,0.00,0.00,0.00,0.00,14.23,4.27,246.49,91.40,0.00,0.00,0.00,2303.86,0.00
Cambodia,50778.45,6513.87,490.25,9051.77,6921.65,6206.94,36031.11,24570.78,8.06,5.93,472.20,0.00,0.00,0.93,0.00,0.00,0.28,23102.30,15.85,1518.89,3621.30,0.00,1057.60,0.00,2.79,0.00,0.00,0.00,25.37,347.96,6622.70,150.58,6.78,1.02,14.86,4069.86,0.00
Cameroon,36756.58,11723.35,0.00,625.37,14223.78,8206.90,212941.33,1204.36,0.00,137042.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3688.23,10684.75,16177.69,0.00,1541.79,1872.49,0.00,0.00,0.00,0.00,0.00,143.56,2305.48,1838.24,628.68,6.71,7.15,0.00,3683.24,0.00
Canada,3337.34,534603.03,0.00,0.00,17733.88,13170.72,4.06,178117.97,90942.92,280.24,1129083.06,2174482.70,968.53,8703.40,0.00,0.00,547539.32,388020.23,3522.65,386355.17,0.23,0.00,238288.80,1222197.89,1052449.63,0.00,77.26,107.43,151144.24,0.00,77907.85,11078.87,382027.27,13956.51,0.00,1154256.59,185487.62
Cape Verde,28.37,0.37,0.00,172.55,11.55,50.93,1.56,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.76,252.25,1329.21,0.00,0.37,271.19,0.00,41.65,0.00,0.18,2.92,0.00,29.33,0.36,29.41,850.86,433.15,0.00,417.21,0.00
Central African Republic,4415.56,1934.26,0.19,130.63,3250.13,3114.02,99607.96,9157.90,0.00,395077.90,0.75,0.00,0.00,0.00,0.00,0.00,0.00,2735.38,63593.56,33352.39,0.00,744.76,61.74,0.00,0.00,0.00,0.00,0.00,412.48,98.20,128.43,148.24,3.88,0.85,0.00,981.40,0.00
Chad,122112.73,17993.90,0.00,15032.17,37780.80,43287.34,84.99,354.61,0.00,43994.99,0.19,0.00,0.00,0.00,0.00,0.00,0.00,371.41,513.76,128404.77,0.00,4955.86,128433.47,0.00,40880.22,0.00,1433.80,34171.07,0.00,158.77,7113.39,236.12,636150.01,82.52,87.61,3756.25,0.00
Chile,9289.49,9570.42,0.00,0.59,12711.89,16406.59,93123.07,52806.92,6460.89,8738.02,0.00,0.00,0.00,0.15,0.00,0.00,17408.53,41889.95,1240.34,119341.98,0.00,13.44,29008.16,0.00,114682.58,0.00,0.00,2488.66,0.00,0.14,259.80,2071.20,136426.64,0.00,0.00,40493.78,28260.23
China,609007.30,587022.51,6.86,660080.21,446714.64,428856.17,435898.26,333553.78,170497.48,5.83,527574.69,0.83,3.69,136668.52,0.30,0.00,1040.34,148465.07,54217.32,16521.78,11739.29,8392.91,2580057.60,310.90,226932.22,0.00,2.03,0.17,107.76,1701.41,32756.77,99941.17,1598437.00,25197.48,49346.03,125278.17,64587.45
Colombia,46052.04,23306.11,20.50,0.00,32084.87,39253.59,705088.23,8155.34,0.85,0.00,0.00,0.00,0.00,19.03,0.00,0.00,8.33,13380.84,11478.33,54833.89,0.00,0.47,139701.20,0.00,5197.00,0.00,0.00,0.47,12785.28,3474.66,24102.73,2281.27,252.18,0.00,0.00,15332.32,65.91
Comoros,2.33,110.73,0.00,0.00,0.28,56.39,830.71,84.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,387.90,2.14,17.96,0.00,0.19,6.52,0.00,0.00,0.00,0.00,0.00,0.00,3.81,0.00,21.30,0.00,0.00,0.00,214.09,0.00
Congo,7778.20,13394.88,0.00,0.00,7916.75,5660.84,180005.81,830.32,1.14,37707.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22807.15,4884.62,10911.66,0.00,0.00,7394.04,0.00,0.00,0.00,0.00,0.00,40972.78,850.35,813.92,252.85,2.18,0.19,0.00,3565.56,0.00
Cook Islands,1.60,0.89,0.00,0.00,37.99,12.87,74.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.36,0.00,0.18,0.00,0.00,0.00,100.23,0.00
Costa Rica,2792.87,276.59,0.56,0.00,1687.76,9458.12,31700.10,3313.31,0.00,0.00,0.00,0.00,0.00,2.71,0.00,0.00,3.65,189.69,111.12,4.78,0.00,0.00,96.28,0.00,0.00,0.00,0.00,0.00,164.94,376.50,32.73,402.98,22.70,0.00,0.00,905.48,0.00
Croatia,6500.34,11285.59,535.41,116.53,5376.84,175.46,0.00,17674.07,70.43,0.00,1862.62,0.00,0.00,2.23,0.00,0.00,2420.21,3561.31,27.95,785.93,0.00,0.00,2881.90,0.00,277.40,0.00,0.00,0.00,0.00,0.00,274.39,783.71,75.15,11.70,0.00,1146.20,0.00
Cuba,26162.98,4002.39,5.12,0.00,12311.68,9874.56,16400.84,2662.83,0.00,0.00,1936.21,0.00,0.00,2.21,0.00,0.00,17328.01,2433.80,902.26,26.84,0.00,0.00,5736.73,0.00,8.30,0.00,0.00,0.00,21.30,3670.48,1744.39,768.68,3.45,0.00,0.00,5006.67,0.00
Curaçao,8.08,0.37,0.19,0.00,2.14,3.81,2.51,142.55,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.00,2.69,13.66,107.30,0.00,0.00,51.09,0.00,2.04,0.00,0.00,0.00,0.00,0.19,10.87,55.10,0.00,0.00,0.00,85.27,0.00
Cyprus,1598.56,285.17,294.89,146.18,621.89,979.12,0.00,0.62,0.00,0.00,970.07,0.00,0.00,0.00,0.00,0.00,0.00,1388.35,7.96,315.66,0.00,9.55,56.42,0.00,1295.92,0.00,0.00,59.26,0.00,0.00,3.76,314.86,701.26,5.24,0.00,239.36,0.00
Czech Republic,6352.84,26025.44,76.85,0.00,6482.28,288.38,0.00,2924.95,21.16,0.00,17215.68,0.00,0.00,8.02,0.00,0.00,4854.51,4602.48,70.38,0.00,0.00,0.00,5921.52,0.00,49.00,0.00,0.00,0.00,0.00,0.00,79.10,3469.65,0.86,2.38,0.00,593.63,0.00
Côte d'Ivoire,122639.20,4506.55,0.00,263.39,22940.25,16567.69,14119.49,1181.77,0.00,104897.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,489.93,3.31,27279.90,0.00,2674.40,12.95,0.00,0.00,0.00,0.00,0.00,8.31,115.03,17.54,1362.23,0.00,0.00,0.00,2357.54,0.00
Democratic People's Republic of Korea,1094.46,37559.14,0.00,6.07,2386.06,1010.36,0.00,70465.73,525.55,0.00,3381.73,0.00,0.00,1226.34,0.00,0.00,178.68,341.52,10.85,87.75,95.93,560.52,563.04,0.57,243.89,0.00,0.00,0.00,9.37,0.00,63.31,831.47,191.74,0.00,0.00,2127.69,0.00
Democratic Republic of the Congo,78674.73,89816.21,267.42,7112.75,70740.35,22677.03,1014545.25,222965.86,15915.45,423723.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49636.10,6074.06,44612.19,0.00,102.04,31957.22,0.00,27.34,0.00,0.00,0.00,153052.30,2644.41,49304.35,1757.65,346.03,2.75,0.00,41105.28,0.00
Denmark,7231.81,19264.42,3.05,0.00,4565.10,129.48,0.00,1302.67,0.81,0.00,1700.25,0.00,0.00,0.49,0.00,0.00,641.60,1526.12,357.92,0.00,0.00,0.00,2439.81,0.00,9.62,0.00,0.00,0.00,0.00,0.00,497.11,1673.82,14.14,2.68,6.57,2002.40,0.00
Djibouti,0.65,0.00,0.00,14.70,0.84,31.43,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,77.40,215.79,0.00,0.00,680.97,0.00,480.17,0.00,0.00,12.66,0.00,8.55,934.97,17.22,18182.98,923.23,0.56,422.50,0.00
Dominica,0.28,0.18,0.00,0.00,1.10,0.64,642.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.18,0.00,0.00,0.00,0.00,1.28,0.00,2.66,0.00,0.00,0.00,32.98,25.10,0.00,2.75,0.00,0.00,0.00,43.80,0.00
Dominican Republic,6753.34,2063.92,5.59,0.00,3981.11,3150.90,17840.20,753.64,0.00,0.00,255.71,0.00,0.00,0.63,0.00,0.00,3077.57,959.90,66.43,24.91,0.00,0.18,5685.69,0.00,23.92,0.00,0.00,0.00,66.07,202.28,2037.13,661.13,3.77,0.00,0.00,1122.97,0.00
Ecuador,11964.69,2355.96,7.88,0.00,10723.28,12618.85,161849.30,45.35,248.57,929.25,0.00,0.00,0.00,8.93,0.00,0.00,43.95,3863.78,3352.32,25009.45,0.28,0.28,9730.52,0.00,361.71,0.00,0.00,0.57,872.79,1989.66,1112.23,1040.64,3373.11,0.00,0.00,4254.64,123.82
Egypt,681.08,11642.84,33.92,35151.92,601.01,23.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.95,0.00,892.34,0.00,16.17,8.56,0.00,13793.15,0.00,28.75,9.12,0.00,9.49,10592.86,2496.32,908664.01,5854.60,3007.29,8530.05,0.00
El Salvador,2873.85,148.05,0.00,0.00,1325.10,581.33,2892.62,11410.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,83.01,6.37,186.29,0.00,0.00,35.91,0.00,0.74,0.00,0.00,0.00,0.55,391.73,14.40,286.24,13.21,0.00,0.00,464.99,0.00
Equatorial Guinea,289.99,578.79,0.00,0.00,1683.33,178.29,23172.55,1.80,0.00,152.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.51,0.85,6.64,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,373.28,8.26,45.64,0.00,0.00,0.00,331.10,0.00
Eritrea,11136.68,306.40,0.00,1090.01,4409.70,8285.52,11.55,0.00,0.00,139.23,411.57,0.00,0.00,0.00,0.00,0.00,19.96,2219.42,5442.92,13038.42,0.00,65.01,17669.49,0.00,7828.50,0.00,15.83,10.71,0.00,83.03,165.76,135.88,47541.87,2211.31,67.30,820.02,0.00
Estonia,5168.44,2370.41,5.40,0.00,3598.32,496.37,0.00,6143.53,164.57,0.00,7349.29,0.00,0.00,4.52,0.00,0.00,10138.49,2996.38,21.64,1.71,0.00,0.00,2298.01,0.00,17.80,0.00,2.96,0.00,0.25,0.00,1930.00,277.04,9.64,0.78,1.15,3125.48,0.00
Ethiopia,123285.02,20376.15,0.00,5752.48,50267.32,76140.64,44712.30,5045.67,0.00,154839.50,4.65,0.00,0.00,0.00,0.00,0.00,0.38,18490.42,15776.11,457849.69,0.00,2752.80,69035.38,0.00,2284.19,0.00,404.77,71.94,0.00,865.71,1698.59,674.59,64791.17,5614.91,1.12,7645.16,0.00
Faroe Islands,1.49,17.00,0.00,0.00,1.96,0.04,0.00,0.00,0.00,0.00,68.86,0.00,0.00,0.00,0.00,0.00,0.00,24.80,29.88,63.66,1.57,0.00,778.36,0.00,56.52,0.00,0.00,0.00,0.00,0.00,5.15,0.00,3.69,0.00,0.00,376.82,0.00
Fiji,355.81,299.45,264.23,1.91,3436.14,885.61,11747.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,42.29,0.00,0.00,0.00,148.14,597.97,0.00,28.78,0.00,0.00,0.00,1614.13,0.00
Finland,22032.75,639.32,0.00,0.00,3537.08,2214.83,0.00,4862.65,0.00,0.00,185854.01,0.00,0.00,5.55,0.00,0.00,30989.12,18880.34,1683.28,112.29,0.00,208.42,27.86,0.00,4569.05,0.00,413.70,0.00,18.39,0.00,24380.63,551.19,199.12,1.55,0.44,33724.08,0.00
France,38333.02,184962.80,14080.07,505.29,43707.94,3995.89,95564.82,72248.17,44.19,2.20,38020.46,0.67,0.00,53.42,0.00,0.00,15737.38,22940.60,1834.44,3998.46,0.18,1.70,89124.85,0.00,4266.24,0.00,0.00,0.00,876.61,1508.31,2111.46,17292.11,6098.68,870.13,34.03,10240.23,922.35
Gabon,3054.84,3054.23,0.00,0.00,4887.10,1747.94,223549.07,66.46,0.00,6129.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3022.87,904.95,4437.63,0.00,0.28,3712.00,0.00,0.00,0.00,0.00,0.00,296.14,2179.02,173.26,191.82,0.00,0.00,0.00,3353.01,0.00
Gambia,5199.97,90.75,0.00,192.48,876.61,424.96,0.74,229.85,0.28,757.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,1.66,869.92,0.00,136.59,1.11,0.00,0.00,0.00,0.00,0.00,0.18,1316.51,41.50,94.03,0.74,13.87,0.00,478.37,0.00
Georgia,7564.41,3721.59,12.86,1127.22,4452.53,7762.46,0.00,25065.11,29.28,0.00,3112.04,0.14,0.00,2.23,0.28,0.00,2089.83,3105.16,259.63,2661.02,0.00,60.32,5485.06,0.00,438.15,0.00,0.00,28.70,1.04,0.00,95.52,916.53,676.55,384.88,10.93,524.28,283.74
Germany,20627.54,124208.96,2106.99,0.00,15673.49,2340.08,0.00,24790.95,2.66,0.00,53158.53,0.00,0.00,45.05,0.00,0.00,18472.62,17796.58,999.21,0.00,0.00,0.00,47477.07,0.00,223.47,0.00,0.00,0.00,0.00,0.00,1122.13,24375.59,70.77,49.77,17.76,5013.18,0.00
Ghana,86074.85,1581.97,0.00,176.62,16114.79,9413.93,12656.68,2162.10,0.00,68800.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.71,10.84,27307.87,0.00,4830.70,37.08,0.00,1.22,0.00,0.00,3.40,0.76,254.07,103.33,1990.34,12.53,17.46,33.93,7395.92,0.00
Greece,14125.59,14667.37,9223.45,9619.71,2598.32,4682.20,0.00,15210.14,1.77,0.00,9980.81,0.00,0.00,0.15,0.00,0.00,1059.94,11156.13,55.16,24458.79,0.00,8.89,7067.62,0.00,666.58,0.00,0.00,30.63,0.00,0.00,220.71,1738.66,2369.27,62.55,6.94,4189.58,0.00
Greenland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1826.31,6151.24,7880.97,0.00,8.31,25642.67,28372.24,261632.67,0.00,0.00,0.00,0.00,0.00,1014.89,0.59,6584.90,63.92,0.00,59462.60,1761638.18
Grenada,1.21,0.00,0.19,0.00,1.95,5.02,283.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.55,0.00,0.00,0.00,0.00,0.00,5.30,0.65,0.19,6.69,0.00,0.00,0.00,42.26,0.00
Guatemala,9806.55,741.71,0.28,0.00,4930.82,14484.34,56612.09,6424.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.20,6885.13,1501.46,414.95,0.00,0.00,4357.93,0.00,0.00,0.00,0.00,0.00,139.66,361.48,189.61,731.97,23.51,0.00,0.00,1406.19,0.00
Guinea,17757.66,2544.86,0.00,535.86,13750.56,21478.46,6295.64,1753.18,0.00,147313.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.33,1.50,25352.70,0.00,2673.04,10.48,0.00,0.00,0.00,0.00,0.00,5.92,3570.61,10.64,400.75,4.58,13.66,0.00,1326.57,0.00
Guinea-Bissau,1970.28,78.34,0.00,310.89,3205.59,2423.77,174.25,179.32,0.00,17986.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.32,4.92,811.91,0.00,116.29,46.04,0.00,0.00,0.00,0.00,0.00,0.00,4153.02,25.27,41.38,6.14,30.14,0.00,1690.97,0.00
Guyana,333.17,818.59,0.00,0.00,366.34,1662.95,187311.26,168.11,0.00,0.00,0.00,0.00,0.00,5.55,0.00,0.00,0.00,5199.10,740.55,8955.38,0.00,0.00,650.56,0.00,33.95,0.00,0.00,0.00,2365.05,79.50,1455.93,199.17,38.38,0.00,0.00,1455.68,0.00
Haiti,1862.05,430.75,7.66,0.00,1647.34,1136.37,2336.81,77.93,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,1214.00,104.59,46.94,2.80,0.00,0.00,13983.07,0.00,68.18,0.00,0.00,0.00,113.37,125.85,2909.48,325.06,0.18,0.00,0.00,823.38,0.00
Holy See,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00
Honduras,4418.49,553.96,3.04,0.00,2260.13,18570.42,63286.89,9295.70,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,1.01,5570.52,884.96,179.47,0.00,0.00,4738.85,0.00,2.68,0.00,0.00,0.00,161.16,595.17,146.52,411.28,3.69,0.00,0.00,1693.23,0.00
Hong Kong,23.57,1.14,0.00,69.14,39.94,109.64,208.72,3.17,0.44,0.00,225.36,0.00,0.00,0.00,0.00,0.00,0.00,49.71,4.40,0.18,9.33,0.00,5.28,0.00,0.70,0.00,0.00,0.00,0.00,24.99,5.63,186.27,0.00,0.00,0.00,151.91,0.00
Hungary,19390.50,40622.90,959.03,118.26,2585.98,150.41,0.00,14063.21,5.14,0.00,793.53,0.00,0.00,0.00,0.00,0.00,996.51,1440.33,1.63,0.00,0.00,0.00,6617.59,0.00,15.78,0.00,0.00,0.00,0.00,0.00,530.78,3756.58,1.62,8.81,0.00,1423.11,0.00
Iceland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,26.64,3564.70,210.41,0.00,3.44,20325.40,13035.18,23317.74,0.00,0.00,0.00,0.00,0.00,7231.51,40.97,20117.10,0.21,0.00,4168.85,11070.66
India,1127677.07,38562.02,12730.85,683486.07,152813.01,157823.40,108011.90,245323.23,12281.92,0.00,91631.83,17.46,1.44,734.34,7.22,0.00,27.03,127927.43,7115.03,40977.12,21540.70,55121.89,112612.92,0.00,6296.19,0.00,0.00,0.00,39.55,3722.90,19126.26,21472.16,36206.66,193.96,398.31,54793.71,16848.01
Indonesia,65828.10,63932.16,42620.22,1169.00,248361.56,231713.26,995995.58,0.00,0.00,0.00,0.00,0.00,0.00,18.41,0.00,0.00,0.00,3233.14,5649.76,985.14,0.95,0.00,451.41,0.00,18015.64,0.00,0.00,0.00,111198.83,39121.95,0.00,14160.90,0.00,0.00,0.00,48016.06,0.00
