Country,10,11,12,20,30,40,50,60,61,62,70,71,72,80,81,82,90,100,110,120,121,122,130,140,150,151,152,153,160,170,180,190,200,201,202,210,220
Curaçao,7.80,0.37,0.19,0.00,2.04,3.81,2.51,142.46,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.00,2.69,13.19,104.32,0.00,0.00,47.84,0.00,2.04,0.00,0.00,0.00,0.00,0.19,9.85,63.27,0.00,0.00,0.00,85.27,0.00
Cyprus,1586.18,284.54,292.69,146.03,619.45,973.80,0.00,0.62,0.00,0.00,963.41,0.00,0.00,0.00,0.00,0.00,0.00,1401.94,7.73,312.91,0.00,9.55,56.41,0.00,1289.89,0.00,0.00,59.26,0.00,0.00,3.68,361.39,679.94,5.24,0.00,239.27,0.00
Czech Republic,6356.46,26046.05,76.97,0.00,6523.45,288.74,0.00,2868.54,21.04,0.00,17113.58,0.00,0.00,8.02,0.00,0.00,4812.55,4699.54,71.55,0.00,0.00,0.00,5944.91,0.00,48.82,0.00,0.00,0.00,0.00,0.00,80.11,3480.01,0.86,2.38,0.00,593.31,0.00
Côte d'Ivoire,122433.40,4965.02,0.00,260.19,22853.64,16467.64,13545.60,1845.24,0.00,105497.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,514.75,3.21,26265.10,0.00,2656.36,12.85,0.00,0.00,0.00,0.00,0.00,4.14,114.36,21.22,1612.01,0.00,0.00,0.00,2363.49,0.00
Democratic People's Republic of Korea,1100.70,37784.28,0.00,6.07,2490.06,1046.11,0.00,69905.85,522.43,0.00,3350.64,0.00,0.00,1215.43,0.00,0.00,178.32,322.15,18.79,95.69,96.07,572.66,548.27,0.57,230.38,0.00,0.00,0.00,9.37,0.00,68.32,1065.93,192.49,0.00,0.00,2138.70,0.00
Democratic Republic of the Congo,78668.44,91597.39,271.78,7130.51,71830.68,21996.17,1010964.47,223240.99,15904.91,424229.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50033.36,6038.98,44590.81,0.00,100.62,32001.80,0.00,27.44,0.00,0.00,0.00,153047.81,2647.26,49197.18,2090.38,360.72,2.75,0.00,41089.47,0.00
Denmark,7224.12,19260.00,3.11,0.00,4560.42,129.48,0.00,1303.06,0.81,0.00,1681.19,0.00,0.00,0.49,0.00,0.00,639.21,1533.54,363.86,0.00,0.00,0.00,2438.81,0.00,9.62,0.00,0.00,0.00,0.00,0.00,497.12,1687.06,14.35,2.68,6.57,2012.83,0.00
Djibouti,0.65,0.00,0.00,14.70,0.84,31.43,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,77.50,215.79,0.00,0.00,675.93,0.00,479.98,0.00,0.00,12.56,0.00,8.55,934.96,19.18,18184.28,925.19,0.56,422.40,0.00
Dominica,0.18,0.18,0.00,0.00,1.10,0.55,642.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.18,0.00,0.00,0.00,0.00,1.28,0.00,2.66,0.00,0.00,0.00,32.98,25.10,0.00,3.58,0.00,0.00,0.00,43.71,0.00
Dominican Republic,6711.10,2074.25,5.32,0.00,3946.36,3190.27,17691.86,752.82,0.00,0.00,255.43,0.00,0.00,0.63,0.00,0.00,3075.94,1015.56,67.33,25.00,0.00,0.18,5713.00,0.00,25.45,0.00,0.00,0.00,64.99,202.64,2030.23,756.70,3.77,0.00,0.00,1127.76,0.00
Ecuador,11598.69,2228.54,6.84,0.00,10013.86,12301.54,163654.38,45.92,248.57,930.39,0.00,0.00,0.00,8.93,0.00,0.00,43.38,3821.80,3247.23,24675.81,0.28,0.28,9580.32,0.00,351.84,0.00,0.00,0.57,885.51,1995.64,1093.52,1421.03,3362.95,0.00,0.00,4240.31,123.82
Egypt,669.30,11934.30,34.66,34879.64,598.36,20.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.78,0.00,887.40,0.00,12.42,8.55,0.00,13787.98,0.00,28.75,9.12,0.00,10.02,10557.06,2996.20,908169.76,5842.50,3007.60,8571.30,0.00
El Salvador,2857.12,154.15,0.00,0.00,1317.71,571.36,2886.69,11409.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,83.20,6.00,186.29,0.00,0.00,35.82,0.00,1.29,0.00,0.00,0.00,0.46,393.49,15.05,321.32,13.58,0.00,0.00,461.93,0.00
Equatorial Guinea,287.43,561.80,0.00,0.00,1682.28,177.72,23186.87,2.28,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.75,0.85,6.17,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,373.09,7.97,55.79,0.00,0.00,0.00,331.10,0.00
Eritrea,11097.61,300.86,0.00,1091.64,4362.92,8452.59,11.55,0.09,0.00,139.23,456.39,0.00,0.00,0.00,0.00,0.00,19.96,2275.31,5342.87,13060.19,0.00,66.02,17613.55,0.00,7940.59,0.00,15.74,10.71,0.00,83.12,165.85,162.76,47358.07,2210.47,67.30,819.92,0.00
Estonia,5179.22,2379.04,5.35,0.00,3619.89,493.08,0.00,6114.31,164.66,0.00,7293.74,0.00,0.00,4.03,0.00,0.00,10070.01,3048.54,24.04,1.62,0.00,0.00,2314.29,0.00,17.40,0.00,2.96,0.00,0.15,0.00,1988.63,287.53,9.99,0.83,1.20,3099.86,0.00
Ethiopia,122828.40,20285.80,0.00,5749.00,49740.20,75308.20,44966.00,6188.99,0.00,155404.20,4.56,0.00,0.00,0.00,0.00,0.00,0.38,18934.48,15683.31,457336.78,0.00,2745.83,69243.66,0.00,2023.68,0.00,392.86,66.54,0.00,860.30,1696.51,881.74,64735.49,5615.42,1.12,7683.19,0.00
Faroe Islands,1.49,17.00,0.00,0.00,1.96,0.04,0.00,0.00,0.00,0.00,68.85,0.00,0.00,0.00,0.00,0.00,0.00,24.80,29.92,63.66,1.57,0.00,778.41,0.00,56.52,0.00,0.00,0.00,0.00,0.00,5.15,0.00,3.73,0.00,0.00,376.63,0.00
Fiji,358.46,310.90,308.07,1.91,3532.64,968.65,11526.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,50.21,0.00,0.00,0.00,138.42,584.42,0.00,30.50,0.00,0.00,0.00,1611.96,0.00
Finland,22162.71,686.02,0.00,0.00,3592.32,2277.77,0.00,4878.34,0.00,0.00,185761.86,0.00,0.00,5.48,0.00,0.00,30846.17,19200.59,1892.97,121.60,0.00,207.20,32.94,0.00,4185.51,0.00,408.59,0.00,15.83,0.00,23918.50,551.96,215.45,1.55,0.44,33924.92,0.00
France,38231.73,184844.93,13988.78,505.31,43659.68,3934.30,95034.71,72346.96,44.13,2.20,37707.80,0.67,0.00,58.46,0.00,0.00,15749.01,23224.72,1844.98,4081.36,0.27,1.70,89222.23,0.00,4275.13,0.00,0.00,0.00,876.15,1526.07,2094.64,17993.12,6099.12,872.60,33.89,10186.11,922.36
Gabon,3048.77,3147.11,0.00,0.00,4887.87,1662.61,223453.08,96.83,0.00,6205.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3069.57,869.94,4422.64,0.00,0.28,3697.95,0.00,0.00,0.00,0.00,0.00,296.14,2191.73,172.41,199.90,0.00,0.00,0.00,3338.68,0.00
Gambia,5202.98,114.41,0.00,191.37,877.25,426.25,0.74,231.98,0.28,757.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,1.66,820.83,0.00,133.91,1.11,0.00,0.00,0.00,0.00,0.00,0.18,1316.41,41.49,115.67,0.74,13.87,0.00,479.11,0.00
Georgia,7519.47,3736.10,21.50,1126.58,4571.25,7734.16,0.00,24879.09,27.57,0.00,3109.36,0.14,0.00,2.37,0.28,0.00,2100.30,3127.05,254.85,2657.96,0.00,60.31,5468.67,0.00,438.56,0.00,0.00,28.70,1.04,0.00,96.35,1031.24,673.11,382.97,10.93,526.35,283.73
Germany,20348.28,124149.52,2107.97,0.00,15589.14,2245.98,0.00,24951.22,2.60,0.00,53226.16,0.00,0.00,44.87,0.00,0.00,18462.34,17984.40,980.29,0.00,0.00,0.00,47508.36,0.00,227.36,0.00,0.00,0.00,0.00,0.00,1107.63,24462.46,70.65,50.09,17.76,5024.67,0.00
Ghana,85911.09,1736.27,0.00,175.11,16077.21,9405.83,12690.88,2214.40,0.00,68853.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,191.38,11.22,26767.47,0.00,4815.67,38.48,0.00,1.22,0.00,0.00,3.40,0.00,252.65,44.31,2289.75,17.43,17.27,33.93,7602.17,0.00
Greece,14040.27,14646.63,9231.50,9606.59,2588.46,4608.79,0.00,15258.05,1.77,0.00,9796.44,0.00,0.00,0.15,0.00,0.00,1059.50,11251.84,54.72,24532.17,0.00,8.89,7056.69,0.00,664.66,0.00,0.00,30.63,0.00,0.00,219.56,1964.99,2309.67,61.96,6.94,4197.51,0.00
